,image_name,tags,haze,primary,agriculture,clear,water,habitation,road,cultivation,slash_burn,cloudy,partly_cloudy,conventional_mine,bare_ground,artisinal_mine,blooming,selective_logging,blow_down
13478,train_13478,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
12765,train_12765,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6904,train_6904,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7896,train_7896,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
28909,train_28909,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
25811,train_25811,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
18885,train_18885,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
18707,train_18707,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
23097,train_23097,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
40299,train_40299,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
13723,train_13723,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
22653,train_22653,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
39308,train_39308,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1797,train_1797,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
29529,train_29529,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
37150,train_37150,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
15826,train_15826,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
35821,train_35821,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
23942,train_23942,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
35699,train_35699,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
21561,train_21561,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
755,train_755,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
31156,train_31156,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9250,train_9250,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
28344,train_28344,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7553,train_7553,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
15649,train_15649,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
28132,train_28132,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
36246,train_36246,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
33694,train_33694,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
19429,train_19429,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
30112,train_30112,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
31200,train_31200,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
8268,train_8268,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
24656,train_24656,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
14897,train_14897,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
20249,train_20249,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
29239,train_29239,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
12342,train_12342,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
39173,train_39173,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
20981,train_20981,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
36837,train_36837,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
23787,train_23787,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
35406,train_35406,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
12629,train_12629,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2729,train_2729,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
24478,train_24478,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
8912,train_8912,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9867,train_9867,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
32241,train_32241,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
18498,train_18498,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16388,train_16388,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
20369,train_20369,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
36518,train_36518,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16577,train_16577,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
31745,train_31745,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
31074,train_31074,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
39569,train_39569,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
37931,train_37931,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
20503,train_20503,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6725,train_6725,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9130,train_9130,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
22903,train_22903,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2810,train_2810,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6434,train_6434,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
12015,train_12015,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
18796,train_18796,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10280,train_10280,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
31764,train_31764,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
38664,train_38664,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
12035,train_12035,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
19180,train_19180,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9932,train_9932,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17841,train_17841,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
39876,train_39876,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
39894,train_39894,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4835,train_4835,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
39545,train_39545,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
32736,train_32736,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
26021,train_26021,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
31337,train_31337,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
8344,train_8344,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7393,train_7393,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
32277,train_32277,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7901,train_7901,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9682,train_9682,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
11173,train_11173,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7261,train_7261,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
36110,train_36110,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4198,train_4198,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
32979,train_32979,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
32237,train_32237,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
13447,train_13447,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
31111,train_31111,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
8967,train_8967,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4738,train_4738,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
37069,train_37069,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17818,train_17818,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
35315,train_35315,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
35371,train_35371,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17566,train_17566,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
14567,train_14567,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6365,train_6365,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
29003,train_29003,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
30,train_30,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
28261,train_28261,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
20851,train_20851,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
24232,train_24232,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
32492,train_32492,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5993,train_5993,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
13141,train_13141,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
40019,train_40019,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
27988,train_27988,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16456,train_16456,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
14182,train_14182,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
35253,train_35253,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
27008,train_27008,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
35060,train_35060,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
12447,train_12447,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
22444,train_22444,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
25316,train_25316,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
13232,train_13232,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
33167,train_33167,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6307,train_6307,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
12648,train_12648,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16172,train_16172,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
22138,train_22138,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
689,train_689,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
25258,train_25258,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10410,train_10410,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
31536,train_31536,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
34248,train_34248,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
21958,train_21958,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
38296,train_38296,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
22942,train_22942,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
20770,train_20770,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
21344,train_21344,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
27775,train_27775,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
33203,train_33203,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
472,train_472,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16634,train_16634,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
40353,train_40353,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
21473,train_21473,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
21578,train_21578,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3005,train_3005,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
33054,train_33054,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
24127,train_24127,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
40339,train_40339,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1258,train_1258,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
22008,train_22008,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
34804,train_34804,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
27416,train_27416,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
8124,train_8124,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
21948,train_21948,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
18574,train_18574,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4975,train_4975,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
19383,train_19383,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
35548,train_35548,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
37758,train_37758,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
34362,train_34362,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
32601,train_32601,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
30566,train_30566,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9169,train_9169,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
27863,train_27863,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
37050,train_37050,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
37425,train_37425,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
37600,train_37600,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
38540,train_38540,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
12223,train_12223,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
15990,train_15990,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
34658,train_34658,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3529,train_3529,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16424,train_16424,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4990,train_4990,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
12295,train_12295,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
31919,train_31919,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
26891,train_26891,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
18719,train_18719,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
495,train_495,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
38949,train_38949,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
21083,train_21083,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
21866,train_21866,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
40459,train_40459,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
35353,train_35353,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
28217,train_28217,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1097,train_1097,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
20576,train_20576,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
13342,train_13342,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16809,train_16809,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
26061,train_26061,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
29675,train_29675,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
27615,train_27615,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3353,train_3353,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
33407,train_33407,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
8983,train_8983,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
29767,train_29767,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
33985,train_33985,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
22662,train_22662,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
30928,train_30928,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
27611,train_27611,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
27525,train_27525,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
39593,train_39593,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4261,train_4261,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7962,train_7962,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
38417,train_38417,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7632,train_7632,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
33005,train_33005,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
31620,train_31620,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
35393,train_35393,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
170,train_170,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
38081,train_38081,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3158,train_3158,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
14925,train_14925,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
36570,train_36570,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
12806,train_12806,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
21757,train_21757,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
35412,train_35412,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
645,train_645,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
12824,train_12824,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
32294,train_32294,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
15818,train_15818,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
39069,train_39069,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
13265,train_13265,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1949,train_1949,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
27814,train_27814,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
19254,train_19254,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9451,train_9451,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
26513,train_26513,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9629,train_9629,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
11075,train_11075,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
31381,train_31381,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
19159,train_19159,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
38711,train_38711,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7957,train_7957,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2939,train_2939,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5038,train_5038,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3053,train_3053,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
8398,train_8398,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10136,train_10136,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
23101,train_23101,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
15638,train_15638,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
24975,train_24975,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
21023,train_21023,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
38053,train_38053,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16834,train_16834,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
18307,train_18307,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3497,train_3497,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
24078,train_24078,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
37706,train_37706,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
20075,train_20075,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2847,train_2847,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
28981,train_28981,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
39539,train_39539,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
38248,train_38248,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
29271,train_29271,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
33159,train_33159,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
33688,train_33688,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6922,train_6922,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
24535,train_24535,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
27540,train_27540,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
39707,train_39707,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
14155,train_14155,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2865,train_2865,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1338,train_1338,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
8291,train_8291,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
26081,train_26081,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
33078,train_33078,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
14432,train_14432,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
26682,train_26682,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3974,train_3974,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
39986,train_39986,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1020,train_1020,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
33193,train_33193,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
35206,train_35206,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
20376,train_20376,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
33573,train_33573,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16537,train_16537,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
12055,train_12055,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17724,train_17724,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6425,train_6425,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
29276,train_29276,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
18221,train_18221,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5654,train_5654,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1037,train_1037,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
11405,train_11405,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
40177,train_40177,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
34159,train_34159,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
29056,train_29056,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
11463,train_11463,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2994,train_2994,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
